Billing Period Start,Billing Period End,Work Item Key,Work Item Type,Service Date,Property Key,Client,Work Category,Worker Key,Default Worker Key,Assignment Overridden,Approved Client Price,Approved Worker Price,Cost,Business Income,Pricing Status,Price Approved At,Worker Price Overridden,Ready For Billing,No Payment,Public Holiday Flag,Source File
2026-05-25,2026-06-07,WI-0715,Task,2026-05-28,PROP-DA79631D,Client 1,Other task,WRK-DD63004A,WRK-DD63004A,false,0.00,0.00,0.00,0.00,task-rejected,2026-08-11T11:48:08.756Z,false,true,false,false,tasks_period_05.csv
2026-05-25,2026-06-07,WI-0716,Task,2026-05-28,PROP-DCC1D1C1,Client 1,Key handling,,WRK-DD63004A,false,50.00,0.00,0.00,50.00,task-business,2026-08-11T11:48:19.888Z,false,true,false,false,tasks_period_05.csv
2026-05-25,2026-06-07,WI-0717,Task,2026-05-28,PROP-0617E567,Client 1,Other task,,WRK-DD63004A,false,21.00,0.00,0.00,21.00,task-business,2026-08-11T11:48:34.071Z,false,true,false,false,tasks_period_05.csv
2026-05-25,2026-06-07,WI-0718,Task,2026-05-28,PROP-34CCC945,Client 1,Other task,,WRK-DD63004A,false,26.00,0.00,0.00,26.00,task-business,2026-08-11T11:48:40.032Z,false,true,false,false,tasks_period_05.csv
2026-05-25,2026-06-07,WI-0719,Task,2026-05-31,PROP-2CAD9A11,Client 1,Cleaning,WRK-DD63004A,WRK-DD63004A,false,52.50,40.00,0.00,12.50,task-approved,2026-08-12T13:29:34.341Z,false,true,false,false,tasks_period_05.csv
2026-05-25,2026-06-07,WI-0720,Task,2026-06-02,PROP-34CCC945,Client 1,Other task,,WRK-DD63004A,false,273.00,0.00,0.00,273.00,task-business,2026-08-11T11:49:10.774Z,false,true,false,false,tasks_period_05.csv
2026-05-25,2026-06-07,WI-0721,Task,2026-06-04,PROP-CFDA1271,Client 1,Other task,WRK-DD63004A,WRK-DD63004A,false,21.00,20.00,0.00,1.00,task-approved,2026-08-12T13:32:15.304Z,false,true,false,false,tasks_period_05.csv
2026-05-25,2026-06-07,WI-0722,Task,2026-06-05,PROP-34CCC945,Client 1,Inspection,,WRK-DD63004A,false,78.00,0.00,0.00,78.00,task-business,2026-08-11T12:12:41.128Z,false,true,false,false,tasks_period_05.csv
2026-05-25,2026-06-07,WI-0723,Task,2026-06-06,PROP-A4A59DF2,Client 1,Cleaning,,WRK-DD63004A,false,30.00,0.00,0.00,30.00,task-business,2026-08-11T11:49:45.060Z,false,true,false,false,tasks_period_05.csv
2026-05-25,2026-06-07,WI-0724,Task,2026-06-06,PROP-2682C6C3,Client 1,Key handling,,WRK-DD63004A,false,30.00,0.00,0.00,30.00,task-business,2026-08-11T11:49:51.875Z,false,true,false,false,tasks_period_05.csv
2026-06-08,2026-06-21,WI-0725,Task,2026-06-09,PROP-0617E567,Client 1,Delivery or collection,,WRK-DD63004A,false,60.00,0.00,0.00,60.00,task-business,2026-08-11T11:19:41.464Z,false,true,false,false,tasks_period_06.csv
2026-06-08,2026-06-21,WI-0726,Task,2026-06-12,PROP-34CCC945,Client 1,Other task,,WRK-DD63004A,false,143.00,0.00,0.00,143.00,task-business,2026-08-11T11:19:48.028Z,false,true,false,false,tasks_period_06.csv
2026-06-08,2026-06-21,WI-0727,Task,2026-06-12,PROP-16FD8C17,Client 1,Cleaning,WRK-DD63004A,WRK-DD63004A,false,0.00,0.00,0.00,0.00,task-rejected,2026-08-11T11:19:56.686Z,false,true,false,false,tasks_period_06.csv
2026-06-08,2026-06-21,WI-0728,Task,2026-06-14,PROP-882A9472,Client 1,Key handling,,WRK-DD63004A,false,30.00,0.00,0.00,30.00,task-business,2026-08-11T11:20:09.331Z,false,true,false,false,tasks_period_06.csv
2026-06-08,2026-06-21,WI-0729,Task,2026-06-15,PROP-42312AA9,Client 1,Key handling,,WRK-DD63004A,false,30.00,0.00,0.00,30.00,task-business,2026-08-11T11:20:19.567Z,false,true,false,false,tasks_period_06.csv
2026-06-08,2026-06-21,WI-0730,Task,2026-06-21,PROP-707C236E,Client 1,Cleaning,WRK-DD63004A,WRK-DD63004A,false,45.50,35.00,0.00,10.50,task-approved,2026-08-12T13:14:27.647Z,false,true,false,false,tasks_period_06.csv
2026-06-22,2026-07-05,WI-0731,Task,2026-06-23,PROP-01FBB1D1,Client 1,Delivery or collection,,WRK-4A0C30E3,false,38.50,0.00,10.50,28.00,task-business,2026-08-27T13:57:40.452Z,false,true,false,false,tasks_period_07.csv
2026-06-22,2026-07-05,WI-0732,Task,2026-06-25,PROP-D98A0A34,Client 1,Key handling,,WRK-4A0C30E3,false,30.00,0.00,0.00,30.00,task-business,2026-08-27T13:57:29.726Z,false,true,false,false,tasks_period_07.csv
2026-06-22,2026-07-05,WI-0733,Task,2026-06-25,PROP-4692A5D3,Client 1,Key handling,,WRK-4A0C30E3,false,100.00,0.00,0.00,100.00,task-business,2026-08-27T13:57:23.970Z,false,true,false,false,tasks_period_07.csv
2026-06-22,2026-07-05,WI-0734,Task,2026-06-26,PROP-F75AF396,Client 1,Cleaning,,WRK-4A0C30E3,false,70.00,0.00,42.00,28.00,task-business,2026-08-27T13:57:48.564Z,false,true,false,false,tasks_period_07.csv
2026-06-22,2026-07-05,WI-0735,Task,2026-06-26,PROP-0617E567,Client 1,Key handling,,WRK-4A0C30E3,false,30.00,0.00,0.00,30.00,task-business,2026-08-27T13:58:05.568Z,false,true,false,false,tasks_period_07.csv
2026-06-22,2026-07-05,WI-0736,Task,2026-06-27,PROP-2A4ECCC4,Client 1,Other task,WRK-4A0C30E3,WRK-4A0C30E3,false,0.00,0.00,0.00,0.00,task-rejected,2026-08-06T16:58:02.155Z,false,true,false,false,tasks_period_07.csv
2026-06-22,2026-07-05,WI-0737,Task,2026-06-28,PROP-34CCC945,Client 1,Inspection,WRK-4A0C30E3,WRK-4A0C30E3,false,52.00,0.00,0.00,52.00,task-rejected,2026-08-06T16:58:07.426Z,false,true,false,false,tasks_period_07.csv
2026-06-22,2026-07-05,WI-0738,Task,2026-06-29,PROP-C237AFD9,Client 1,Delivery or collection,,WRK-4A0C30E3,false,50.50,0.00,10.50,40.00,task-business,2026-08-27T13:58:44.405Z,false,true,false,false,tasks_period_07.csv
2026-06-22,2026-07-05,WI-0739,Task,2026-06-30,PROP-DA79631D,Client 1,Cleaning,WRK-4A0C30E3,WRK-4A0C30E3,false,0.00,0.00,0.00,0.00,task-rejected,2026-08-06T16:58:20.891Z,false,true,false,false,tasks_period_07.csv
2026-06-22,2026-07-05,WI-0740,Task,2026-07-01,PROP-F3FD8F46,Client 1,Key handling,,WRK-4A0C30E3,false,50.00,0.00,0.00,50.00,task-business,2026-08-27T13:59:52.876Z,false,true,false,false,tasks_period_07.csv
2026-06-22,2026-07-05,WI-0741,Task,2026-07-02,PROP-D8248E85,Client 3,Other task,,,false,10.00,0.00,0.00,10.00,task-rejected,2026-08-06T16:58:31.597Z,false,true,false,false,tasks_period_07.csv
2026-06-22,2026-07-05,WI-0742,Task,2026-07-05,PROP-E703C39B,Client 1,Other task,WRK-4A0C30E3,WRK-4A0C30E3,false,0.00,0.00,0.00,0.00,task-rejected,2026-08-06T16:58:44.085Z,false,true,false,false,tasks_period_07.csv
2026-06-22,2026-07-05,WI-0743,Task,2026-07-05,PROP-947ED8F9,Client 3,Key handling,,,false,40.00,0.00,0.00,40.00,task-business,2026-08-06T16:58:51.906Z,false,true,false,false,tasks_period_07.csv
2026-07-06,2026-07-19,WI-0744,Task,2026-07-07,PROP-6EC5AAEC,Client 3,Key handling,,,false,30.00,0.00,0.00,30.00,task-business,2026-08-06T16:47:03.298Z,false,true,false,false,tasks_period_08.csv
2026-07-06,2026-07-19,WI-0745,Task,2026-07-08,PROP-3D870726,Client 3,Key handling,,,false,60.00,0.00,0.00,60.00,task-business,2026-08-06T16:47:09.177Z,false,true,false,false,tasks_period_08.csv
2026-07-06,2026-07-19,WI-0746,Task,2026-07-08,PROP-34CCC945,Client 3,Other task,,,false,52.00,0.00,0.00,52.00,task-business,2026-08-06T16:47:13.512Z,false,true,false,false,tasks_period_08.csv
2026-07-06,2026-07-19,WI-0747,Task,2026-07-09,PROP-43D9B9CC,Client 2,Cleaning,WRK-99159EBC,WRK-99159EBC,false,28.00,20.00,0.00,8.00,task-approved,2026-08-06T16:47:25.755Z,false,true,false,false,tasks_period_08.csv
2026-07-06,2026-07-19,WI-0748,Task,2026-07-09,PROP-7BD057D4,Client 2,Other task,WRK-99159EBC,WRK-99159EBC,false,0.00,0.00,0.00,0.00,task-rejected,2026-08-06T16:47:39.713Z,false,true,false,false,tasks_period_08.csv
2026-07-06,2026-07-19,WI-0749,Task,2026-07-10,PROP-0D443B6C,Client 3,Key handling,,,false,30.00,0.00,0.00,30.00,task-business,2026-08-06T16:47:48.369Z,false,true,false,false,tasks_period_08.csv
2026-07-06,2026-07-19,WI-0750,Task,2026-07-11,PROP-85C040C1,Client 2,Delivery or collection,WRK-99159EBC,WRK-99159EBC,false,30.00,0.00,0.00,30.00,task-rejected,2026-08-06T16:47:59.888Z,false,true,false,false,tasks_period_08.csv
2026-07-06,2026-07-19,WI-0751,Task,2026-07-14,PROP-0617E567,Client 1,Key handling,WRK-4A0C30E3,WRK-4A0C30E3,false,30.00,0.00,0.00,30.00,task-rejected,2026-08-06T16:51:06.908Z,false,true,false,false,tasks_period_08.csv
2026-07-06,2026-07-19,WI-0752,Task,2026-07-16,PROP-0617E567,Client 2,Cleaning,WRK-99159EBC,WRK-99159EBC,false,35.00,21.00,0.00,14.00,task-approved,2026-08-06T16:48:34.306Z,false,true,false,false,tasks_period_08.csv
2026-07-06,2026-07-19,WI-0753,Task,2026-07-17,PROP-F75AF396,Client 3,Other task,,,false,30.00,0.00,0.00,30.00,task-business,2026-08-06T16:49:00.899Z,false,true,false,false,tasks_period_08.csv
2026-07-06,2026-07-19,WI-0754,Task,2026-07-18,PROP-F75AF396,Client 2,Cleaning,WRK-99159EBC,WRK-99159EBC,false,28.00,21.00,0.00,7.00,task-approved,2026-08-06T16:49:06.158Z,false,true,false,false,tasks_period_08.csv
2026-07-20,2026-08-02,WI-0755,Task,2026-07-21,PROP-38676AB9,Client 3,Delivery or collection,,,false,62.25,0.00,22.25,40.00,task-business,2026-08-27T13:51:34.459Z,false,true,false,false,tasks_period_09.csv
2026-07-20,2026-08-02,WI-0756,Task,2026-07-21,PROP-947ED8F9,Client 3,Key handling,,,false,30.00,0.00,0.00,30.00,task-business,2026-08-06T16:43:02.568Z,false,true,false,false,tasks_period_09.csv
2026-07-20,2026-08-02,WI-0757,Task,2026-07-25,PROP-5743DAA0,Client 2,Key handling,WRK-99159EBC,WRK-99159EBC,false,21.00,21.00,0.00,0.00,task-approved,2026-08-06T16:43:14.441Z,false,true,false,false,tasks_period_09.csv
2026-07-20,2026-08-02,WI-0758,Task,2026-07-26,PROP-6C8FBCD1,Client 3,Delivery or collection,,,false,63.25,0.00,23.25,40.00,task-business,2026-08-27T13:51:47.041Z,false,true,false,false,tasks_period_09.csv
2026-07-20,2026-08-02,WI-0759,Task,2026-07-27,PROP-B594FDA8,Client 3,Key handling,,,false,30.00,0.00,0.00,30.00,task-business,2026-08-06T16:43:34.512Z,false,true,false,false,tasks_period_09.csv
2026-07-20,2026-08-02,WI-0760,Task,2026-07-28,PROP-BFCFD3F1,Client 1,Cleaning,WRK-4A0C30E3,WRK-4A0C30E3,false,0.00,0.00,0.00,0.00,task-rejected,2026-08-06T16:43:43.420Z,false,true,false,false,tasks_period_09.csv
2026-07-20,2026-08-02,WI-0761,Task,2026-07-29,PROP-34CCC945,Client 2,Cleaning,WRK-99159EBC,WRK-99159EBC,false,20.00,0.00,0.00,20.00,task-rejected,2026-08-06T16:44:09.115Z,false,true,false,false,tasks_period_09.csv
2026-07-20,2026-08-02,WI-0762,Task,2026-07-31,PROP-F75AF396,Client 3,Other task,,,false,62.00,0.00,12.00,50.00,task-business,2026-08-27T13:51:54.586Z,false,true,false,false,tasks_period_09.csv
2026-07-20,2026-08-02,WI-0763,Task,2026-07-31,PROP-81EED2D5,Client 3,Key handling,,,false,30.00,0.00,0.00,30.00,task-business,2026-08-06T16:44:28.009Z,false,true,false,false,tasks_period_09.csv
2026-07-20,2026-08-02,WI-0764,Task,2026-08-01,PROP-7EE22A4D,Client 3,Key handling,,,false,30.00,0.00,0.00,30.00,task-business,2026-08-06T16:44:35.694Z,false,true,false,false,tasks_period_09.csv
2026-08-03,2026-08-16,WI-0765,Task,2026-08-03,PROP-DA79631D,Client 1,Delivery or collection,WRK-4A0C30E3,WRK-4A0C30E3,false,0.00,0.00,0.00,0.00,task-rejected,2026-08-09T13:52:34.465Z,false,true,false,false,tasks_period_10.csv
2026-08-03,2026-08-16,WI-0766,Task,2026-08-05,PROP-0841EEF9,Client 3,Key handling,,,false,30.00,0.00,0.00,30.00,task-business,2026-08-21T13:24:00.526Z,false,true,false,false,tasks_period_10.csv
2026-08-03,2026-08-16,WI-0767,Task,2026-08-08,PROP-85C040C1,Client 2,Key handling,WRK-99159EBC,WRK-99159EBC,false,60.00,21.00,0.00,39.00,task-approved,2026-08-19T09:15:02.924Z,false,true,false,false,tasks_period_10.csv
2026-08-03,2026-08-16,WI-0768,Task,2026-08-11,PROP-52F93D97,Client 3,Key handling,,,false,30.00,0.00,0.00,30.00,task-business,2026-08-10T08:35:28.908Z,false,true,false,false,tasks_period_10.csv
2026-08-03,2026-08-16,WI-0769,Task,2026-08-11,PROP-34CCC945,Client 3,Inspection,,,false,52.00,0.00,0.00,52.00,task-business,2026-08-11T11:06:51.438Z,false,true,false,false,tasks_period_10.csv
2026-08-03,2026-08-16,WI-0770,Task,2026-08-12,PROP-0B78F45A,Client 3,Key handling,,,false,46.98,0.00,6.98,40.00,task-business,2026-08-27T13:44:32.611Z,false,true,false,false,tasks_period_10.csv
2026-08-03,2026-08-16,WI-0771,Task,2026-08-12,PROP-DDDF4ED3,Client 3,Other task,,,false,70.00,0.00,30.00,40.00,task-business,2026-08-27T13:44:35.624Z,false,true,false,false,tasks_period_10.csv
2026-08-03,2026-08-16,WI-0772,Task,2026-08-15,PROP-F75AF396,Client 1,Cleaning,WRK-4A0C30E3,WRK-4A0C30E3,false,10.00,10.00,0.00,0.00,task-approved,2026-08-15T08:46:38.083Z,false,true,false,false,tasks_period_10.csv
2026-08-03,2026-08-16,WI-0773,Task,2026-08-15,PROP-F826A132,Client 3,Other task,,,false,50.00,0.00,0.00,50.00,task-business,2026-08-19T09:17:23.981Z,false,true,false,false,tasks_period_10.csv
2026-08-03,2026-08-16,WI-0774,Task,2026-08-15,PROP-38705FA5,Client 3,Inspection,,,false,62.00,0.00,22.00,40.00,task-business,2026-08-27T13:44:43.907Z,false,true,false,false,tasks_period_10.csv
2026-08-03,2026-08-16,WI-0775,Task,2026-08-16,PROP-38705FA5,Client 3,Other task,,,false,30.00,0.00,0.00,30.00,task-business,2026-08-16T06:31:53.725Z,false,true,false,false,tasks_period_10.csv
